event_id,timestamp,order_id,trader_id,instrument,event_type,side,price,quantity,remaining_qty,best_bid,best_ask,mid_price,is_spoof,spoof_episode_id
49408,2025-12-15 11:23:06.971,ORD-1D1E0E713E,T004,ESZ25,NEW_ORDER,BUY,5799.5,8,8,5799.5,5799.5,5799.5,False,
49409,2025-12-15 11:23:07.031,ORD-32C5636929,T011,ESZ25,NEW_ORDER,BUY,5798.75,5,5,5799.5,5799.5,5799.5,False,
49410,2025-12-15 11:23:07.400,ORD-1D1E0E713E,T004,ESZ25,FILL,BUY,5799.5,8,0,5799.5,5799.5,5799.5,False,
49411,2025-12-15 11:23:07.492,ORD-BB5403095C,T012,ESZ25,CANCEL,BUY,5799.25,10,10,5799.5,5799.5,5799.5,False,
49412,2025-12-15 11:23:07.495,ORD-7A74F91E61,T007,ESZ25,CANCEL,BUY,5799.5,5,5,5799.5,5799.5,5799.5,False,
49413,2025-12-15 11:23:07.587,ORD-A978BFB0F1,T022,ESZ25,NEW_ORDER,BUY,5799.5,9,9,5799.5,5799.5,5799.5,False,
49414,2025-12-15 11:23:07.640,ORD-A978BFB0F1,T022,ESZ25,FILL,BUY,5799.5,9,0,5799.5,5799.5,5799.5,False,
49415,2025-12-15 11:23:08.048,ORD-2D1E525C43,T015,ESZ25,NEW_ORDER,SELL,5799.5,2,2,5799.5,5799.5,5799.5,False,
49416,2025-12-15 11:23:08.086,ORD-06B7BA502E,T027,ESZ25,PARTIAL_FILL,SELL,5800.25,4,1,5799.5,5799.5,5799.5,False,
49417,2025-12-15 11:23:08.282,ORD-4DF1CB7C4A,T003,ESZ25,CANCEL,BUY,5799.25,12,6,5799.5,5799.5,5799.5,False,
49418,2025-12-15 11:23:08.325,ORD-C3C9FD1E5C,T028,ESZ25,CANCEL,BUY,5799.0,3,3,5799.5,5799.5,5799.5,False,
49419,2025-12-15 11:23:08.428,ORD-2D1E525C43,T015,ESZ25,FILL,SELL,5799.5,2,0,5799.5,5799.5,5799.5,False,
49420,2025-12-15 11:23:08.457,ORD-1618F057C3,T040,ESZ25,CANCEL,SELL,5800.25,5,3,5799.5,5799.5,5799.5,False,
49421,2025-12-15 11:23:08.521,ORD-093EB403E9,T005,ESZ25,NEW_ORDER,BUY,5799.25,9,9,5799.5,5799.5,5799.5,False,
49422,2025-12-15 11:23:08.720,ORD-3E0261623F,T042,ESZ25,NEW_ORDER,SELL,5800.25,11,11,5799.5,5799.5,5799.5,False,
49423,2025-12-15 11:23:08.808,ORD-976D5E1581,T011,ESZ25,NEW_ORDER,SELL,5799.5,11,11,5799.5,5799.5,5799.5,False,
49424,2025-12-15 11:23:08.925,ORD-204D1C1557,T025,ESZ25,NEW_ORDER,SELL,5799.5,3,3,5799.5,5799.5,5799.5,False,
49425,2025-12-15 11:23:09.008,ORD-901E6A3E44,T004,ESZ25,CANCEL,SELL,5800.25,13,13,5799.5,5799.5,5799.5,False,
49426,2025-12-15 11:23:09.041,ORD-204D1C1557,T025,ESZ25,FILL,SELL,5799.5,3,0,5799.5,5799.5,5799.5,False,
49427,2025-12-15 11:23:09.101,ORD-C44D7CCC0E,T028,ESZ25,PARTIAL_FILL,SELL,5800.0,9,4,5799.5,5799.5,5799.5,False,
49428,2025-12-15 11:23:09.188,ORD-DA8C51925C,T006,ESZ25,CANCEL,BUY,5798.75,11,11,5799.5,5799.5,5799.5,False,
49429,2025-12-15 11:23:09.580,ORD-0835C07EC3,T031,ESZ25,NEW_ORDER,SELL,5799.75,5,5,5799.5,5799.5,5799.5,False,
49430,2025-12-15 11:23:09.782,ORD-255C164CE6,T024,ESZ25,CANCEL,BUY,5798.75,12,6,5799.5,5799.5,5799.5,False,
49431,2025-12-15 11:23:09.783,ORD-CD620D4C39,T011,ESZ25,NEW_ORDER,BUY,5799.0,5,5,5799.5,5799.5,5799.5,False,
49432,2025-12-15 11:23:09.853,ORD-34DD8B3F2A,T009,ESZ25,CANCEL,SELL,5800.25,13,13,5799.5,5799.5,5799.5,False,
49433,2025-12-15 11:23:10.137,ORD-FA74393B29,T019,ESZ25,NEW_ORDER,BUY,5798.75,6,6,5799.5,5799.5,5799.5,False,
49434,2025-12-15 11:23:10.155,ORD-FC3879D3C9,T026,ESZ25,CANCEL,SELL,5799.5,9,8,5799.5,5799.5,5799.5,False,
49435,2025-12-15 11:23:10.162,ORD-4B60E01A36,T014,ESZ25,CANCEL,BUY,5799.25,12,12,5799.5,5799.5,5799.5,False,
49436,2025-12-15 11:23:10.185,ORD-43617E2B0D,T034,ESZ25,CANCEL,SELL,5800.25,9,6,5799.5,5799.5,5799.5,False,
49437,2025-12-15 11:23:10.315,ORD-093EB403E9,T005,ESZ25,PARTIAL_FILL,BUY,5799.25,9,5,5799.5,5799.5,5799.5,False,
49438,2025-12-15 11:23:10.445,ORD-44157C9D0D,T009,ESZ25,CANCEL,SELL,5799.5,5,4,5799.5,5799.5,5799.5,False,
49439,2025-12-15 11:23:10.846,ORD-3C5DAF1FE0,T004,ESZ25,NEW_ORDER,BUY,5798.75,12,12,5799.5,5799.5,5799.5,False,
49440,2025-12-15 11:23:10.909,ORD-E98A81A605,T029,ESZ25,NEW_ORDER,SELL,5799.5,9,9,5799.5,5799.5,5799.5,False,
49441,2025-12-15 11:23:11.178,ORD-E3154171BF,T038,ESZ25,CANCEL,BUY,5799.0,5,4,5799.5,5799.5,5799.5,False,
49442,2025-12-15 11:23:11.211,ORD-E98A81A605,T029,ESZ25,PARTIAL_FILL,SELL,5799.5,9,7,5799.5,5799.5,5799.5,False,
49443,2025-12-15 11:23:11.240,ORD-3E0261623F,T042,ESZ25,PARTIAL_FILL,SELL,5800.25,11,4,5799.5,5799.5,5799.5,False,
49444,2025-12-15 11:23:11.789,ORD-0F954A88B8,T010,ESZ25,CANCEL,BUY,5799.5,6,2,5799.5,5799.5,5799.5,False,
49445,2025-12-15 11:23:11.807,ORD-52FA85A5C8,T035,ESZ25,CANCEL,SELL,5799.75,3,1,5799.5,5799.5,5799.5,False,
49446,2025-12-15 11:23:11.947,ORD-C47437D58F,T017,ESZ25,CANCEL,BUY,5799.0,3,3,5799.5,5799.5,5799.5,False,
49447,2025-12-15 11:23:12.040,ORD-A88370F408,T033,ESZ25,NEW_ORDER,BUY,5799.0,3,3,5799.5,5799.5,5799.5,False,
49448,2025-12-15 11:23:12.324,ORD-01BF8344D2,T025,ESZ25,NEW_ORDER,BUY,5799.0,12,12,5799.5,5799.5,5799.5,False,
49449,2025-12-15 11:23:12.580,ORD-0835C07EC3,T031,ESZ25,PARTIAL_FILL,SELL,5799.75,5,2,5799.5,5799.5,5799.5,False,
49450,2025-12-15 11:23:13.021,ORD-D8D776C4B8,T033,ESZ25,NEW_ORDER,SELL,5799.5,13,13,5799.5,5799.5,5799.5,False,
49451,2025-12-15 11:23:13.052,ORD-7EAD0A31DF,T006,ESZ25,NEW_ORDER,BUY,5799.5,1,1,5799.5,5799.5,5799.5,False,
49452,2025-12-15 11:23:13.146,ORD-6598B02D4F,T029,ESZ25,NEW_ORDER,SELL,5800.0,4,4,5799.5,5799.5,5799.5,False,
49453,2025-12-15 11:23:13.381,ORD-9E19B46C0D,T001,ESZ25,CANCEL,BUY,5799.5,9,9,5799.5,5799.5,5799.5,False,
49454,2025-12-15 11:23:13.408,ORD-A88370F408,T033,ESZ25,PARTIAL_FILL,BUY,5799.0,3,2,5799.5,5799.5,5799.5,False,
49455,2025-12-15 11:23:13.619,ORD-0695E4C052,T037,ESZ25,NEW_ORDER,BUY,5799.5,4,4,5799.5,5799.5,5799.5,False,
49456,2025-12-15 11:23:13.702,ORD-0695E4C052,T037,ESZ25,FILL,BUY,5799.5,4,0,5799.5,5799.5,5799.5,False,
49457,2025-12-15 11:23:13.702,ORD-D8D776C4B8,T033,ESZ25,FILL,SELL,5799.5,13,0,5799.5,5799.5,5799.5,False,
49458,2025-12-15 11:23:13.705,ORD-7EAD0A31DF,T006,ESZ25,FILL,BUY,5799.5,1,0,5799.5,5799.5,5799.5,False,
49459,2025-12-15 11:23:14.029,ORD-6598B02D4F,T029,ESZ25,PARTIAL_FILL,SELL,5800.0,4,2,5799.5,5799.5,5799.5,False,
49460,2025-12-15 11:23:14.123,ORD-4816D7A3B9,T025,ESZ25,NEW_ORDER,SELL,5799.5,12,12,5799.5,5799.5,5799.5,False,
49461,2025-12-15 11:23:14.879,ORD-B554E40095,T028,ESZ25,NEW_ORDER,BUY,5798.75,5,5,5799.5,5799.5,5799.5,False,
49462,2025-12-15 11:23:14.938,ORD-4816D7A3B9,T025,ESZ25,PARTIAL_FILL,SELL,5799.5,12,3,5799.5,5799.5,5799.5,False,
49463,2025-12-15 11:23:15.043,ORD-01BF8344D2,T025,ESZ25,PARTIAL_FILL,BUY,5799.0,12,1,5799.5,5799.5,5799.5,False,
49464,2025-12-15 11:23:15.056,ORD-003309002F,T042,ESZ25,NEW_ORDER,SELL,5800.0,11,11,5799.5,5799.5,5799.5,False,
49465,2025-12-15 11:23:15.307,ORD-C695E150CD,T009,ESZ25,CANCEL,BUY,5799.0,4,2,5799.5,5799.5,5799.5,False,
49466,2025-12-15 11:23:15.539,ORD-314129298A,T030,ESZ25,CANCEL,SELL,5800.0,4,3,5799.5,5799.5,5799.5,False,
49467,2025-12-15 11:23:15.617,ORD-D9B7CCDC06,T009,ESZ25,CANCEL,SELL,5799.75,15,15,5799.5,5799.5,5799.5,False,
49468,2025-12-15 11:23:15.724,ORD-845E016878,T014,ESZ25,CANCEL,BUY,5799.0,15,15,5799.5,5799.5,5799.5,False,
49469,2025-12-15 11:23:15.765,ORD-7FD3E2390F,T038,ESZ25,NEW_ORDER,BUY,5799.25,10,10,5799.5,5799.5,5799.5,False,
49470,2025-12-15 11:23:15.773,ORD-9305D63C19,T033,ESZ25,CANCEL,SELL,5799.5,5,1,5799.5,5799.5,5799.5,False,
49471,2025-12-15 11:23:15.814,ORD-F1C6170508,T030,ESZ25,CANCEL,BUY,5799.5,5,3,5799.5,5799.5,5799.5,False,
49472,2025-12-15 11:23:16.055,ORD-6E6955244F,T043,ESZ25,NEW_ORDER,SELL,5799.75,8,8,5799.5,5799.5,5799.5,False,
49473,2025-12-15 11:23:16.173,ORD-D82B303331,T043,ESZ25,CANCEL,BUY,5799.5,4,3,5799.5,5799.5,5799.5,False,
49474,2025-12-15 11:23:16.365,ORD-FBF636DE6A,T018,ESZ25,CANCEL,BUY,5799.25,10,7,5799.5,5799.5,5799.5,False,
49475,2025-12-15 11:23:16.648,ORD-1C8EE20E39,T023,ESZ25,NEW_ORDER,BUY,5799.5,14,14,5799.5,5799.5,5799.5,False,
49476,2025-12-15 11:23:16.690,ORD-D7885105D2,T013,ESZ25,CANCEL,SELL,5800.25,2,1,5799.5,5799.5,5799.5,False,
49477,2025-12-15 11:23:16.786,ORD-F6A3272592,T041,ESZ25,NEW_ORDER,BUY,5799.5,3,3,5799.5,5799.5,5799.5,False,
49478,2025-12-15 11:23:16.842,ORD-F6A3272592,T041,ESZ25,FILL,BUY,5799.5,3,0,5799.5,5799.5,5799.5,False,
49479,2025-12-15 11:23:16.940,ORD-6E7DC91ECB,T009,ESZ25,CANCEL,SELL,5799.75,15,9,5799.5,5799.5,5799.5,False,
49480,2025-12-15 11:23:17.000,ORD-B939DCAF94,T023,ESZ25,NEW_ORDER,SELL,5799.75,4,4,5799.5,5799.5,5799.5,False,
49481,2025-12-15 11:23:17.348,ORD-3F640B7CCD,T008,ESZ25,NEW_ORDER,SELL,5799.75,5,5,5799.5,5799.5,5799.5,False,
49482,2025-12-15 11:23:17.614,ORD-C9B6495F83,T031,ESZ25,CANCEL,BUY,5799.0,5,3,5799.5,5799.5,5799.5,False,
49483,2025-12-15 11:23:17.820,ORD-B27B9F6ED1,T023,ESZ25,NEW_ORDER,SELL,5800.25,7,7,5799.5,5799.5,5799.5,False,
49484,2025-12-15 11:23:18.150,ORD-A36FBE4A56,T010,ESZ25,CANCEL,BUY,5799.25,7,7,5799.5,5799.5,5799.5,False,
49485,2025-12-15 11:23:18.215,ORD-2F6061076A,T011,ESZ25,NEW_ORDER,SELL,5799.5,2,2,5799.5,5799.5,5799.5,False,
49486,2025-12-15 11:23:18.285,ORD-7BFBC358A6,T015,ESZ25,NEW_ORDER,SELL,5800.0,12,12,5799.5,5799.5,5799.5,False,
49487,2025-12-15 11:23:18.325,ORD-6E6955244F,T043,ESZ25,PARTIAL_FILL,SELL,5799.75,8,4,5799.5,5799.5,5799.5,False,
49488,2025-12-15 11:23:18.377,ORD-0E83FA0D27,T017,ESZ25,CANCEL,BUY,5799.5,3,1,5799.5,5799.5,5799.5,False,
49489,2025-12-15 11:23:18.645,ORD-B939DCAF94,T023,ESZ25,PARTIAL_FILL,SELL,5799.75,4,2,5799.5,5799.5,5799.5,False,
49490,2025-12-15 11:23:18.657,ORD-11D5DBE3E6,T002,ESZ25,CANCEL,SELL,5799.5,9,6,5799.5,5799.5,5799.5,False,
49491,2025-12-15 11:23:18.779,ORD-00A6C90903,T003,ESZ25,CANCEL,BUY,5799.0,1,1,5799.5,5799.5,5799.5,False,
49492,2025-12-15 11:23:18.802,ORD-2F6061076A,T011,ESZ25,FILL,SELL,5799.5,2,0,5799.5,5799.5,5799.5,False,
49493,2025-12-15 11:23:19.495,ORD-A88370F408,T033,ESZ25,CANCEL,BUY,5799.0,3,2,5799.5,5799.5,5799.5,False,
49494,2025-12-15 11:23:19.676,ORD-45309A0AC6,T021,ESZ25,NEW_ORDER,BUY,5799.0,15,15,5799.5,5799.5,5799.5,False,
49495,2025-12-15 11:23:19.733,ORD-C0AF973560,T020,ESZ25,CANCEL,BUY,5799.0,8,8,5799.5,5799.5,5799.5,False,
49496,2025-12-15 11:23:19.755,ORD-936C0CD4C3,T045,ESZ25,CANCEL,SELL,5799.5,4,1,5799.5,5799.5,5799.5,False,
49497,2025-12-15 11:23:19.922,ORD-22A01BD56D,T043,ESZ25,NEW_ORDER,SELL,5799.5,3,3,5799.5,5799.5,5799.5,False,
49498,2025-12-15 11:23:20.387,ORD-F3364EBFCB,T032,ESZ25,NEW_ORDER,SELL,5799.75,5,5,5799.5,5799.5,5799.5,False,
49499,2025-12-15 11:23:21.399,ORD-E2F22DBDE1,T002,ESZ25,NEW_ORDER,BUY,5799.25,3,3,5799.5,5799.5,5799.5,False,
49500,2025-12-15 11:23:21.621,ORD-73ABC938AB,T005,ESZ25,CANCEL,SELL,5800.0,8,8,5799.5,5799.5,5799.5,False,
49501,2025-12-15 11:23:21.769,ORD-F471D197E0,T034,ESZ25,NEW_ORDER,SELL,5799.5,4,4,5799.5,5799.5,5799.5,False,
49502,2025-12-15 11:23:22.137,ORD-676DCEB7D6,T007,ESZ25,NEW_ORDER,BUY,5799.0,11,11,5799.5,5799.5,5799.5,False,
49503,2025-12-15 11:23:22.588,ORD-F3364EBFCB,T032,ESZ25,PARTIAL_FILL,SELL,5799.75,5,1,5799.5,5799.5,5799.5,False,
49504,2025-12-15 11:23:22.621,ORD-22A01BD56D,T043,ESZ25,PARTIAL_FILL,SELL,5799.5,3,1,5799.5,5799.5,5799.5,False,
49505,2025-12-15 11:23:22.686,ORD-B802A63695,T004,ESZ25,CANCEL,SELL,5800.0,13,8,5799.5,5799.5,5799.5,False,
49506,2025-12-15 11:23:22.809,ORD-BD4C76524D,T014,ESZ25,NEW_ORDER,BUY,5799.25,13,13,5799.5,5799.5,5799.5,False,
49507,2025-12-15 11:23:23.050,ORD-01BF8344D2,T025,ESZ25,CANCEL,BUY,5799.0,12,1,5799.5,5799.5,5799.5,False,
49508,2025-12-15 11:23:23.125,ORD-BD4C76524D,T014,ESZ25,PARTIAL_FILL,BUY,5799.25,13,8,5799.5,5799.5,5799.5,False,
49509,2025-12-15 11:23:23.159,ORD-481EEAB7AB,T023,ESZ25,CANCEL,BUY,5799.0,6,2,5799.5,5799.5,5799.5,False,
49510,2025-12-15 11:23:23.280,ORD-4ABCF9FA04,T039,ESZ25,CANCEL,BUY,5799.5,14,14,5799.5,5799.5,5799.5,False,
49511,2025-12-15 11:23:23.491,ORD-E2F22DBDE1,T002,ESZ25,PARTIAL_FILL,BUY,5799.25,3,2,5799.5,5799.5,5799.5,False,
49512,2025-12-15 11:23:23.500,ORD-F471D197E0,T034,ESZ25,PARTIAL_FILL,SELL,5799.5,4,3,5799.5,5799.5,5799.5,False,
49513,2025-12-15 11:23:23.551,ORD-6DB4B233BF,T014,ESZ25,CANCEL,BUY,5798.75,1,1,5799.5,5799.5,5799.5,False,
49514,2025-12-15 11:23:23.793,ORD-6598B02D4F,T029,ESZ25,CANCEL,SELL,5800.0,4,2,5799.5,5799.5,5799.5,False,
49515,2025-12-15 11:23:24.110,ORD-0D741123BF,T005,ESZ25,CANCEL,SELL,5799.5,10,9,5799.5,5799.5,5799.5,False,
49516,2025-12-15 11:23:24.326,ORD-B1828D5DBA,T038,ESZ25,NEW_ORDER,SELL,5800.25,13,13,5799.5,5799.5,5799.5,False,
49517,2025-12-15 11:23:24.583,ORD-84F0043BA5,T037,ESZ25,CANCEL,SELL,5800.0,14,14,5799.5,5799.5,5799.5,False,
49518,2025-12-15 11:23:24.715,ORD-4CAB312DDF,T044,ESZ25,CANCEL,BUY,5799.5,1,0,5799.5,5799.5,5799.5,False,
49519,2025-12-15 11:23:24.724,ORD-676DCEB7D6,T007,ESZ25,PARTIAL_FILL,BUY,5799.0,11,9,5799.5,5799.5,5799.5,False,
49520,2025-12-15 11:23:24.771,ORD-C260749E4A,T010,ESZ25,NEW_ORDER,BUY,5799.5,2,2,5799.5,5799.5,5799.5,False,
49521,2025-12-15 11:23:24.813,ORD-5543FAFBB0,T035,ESZ25,NEW_ORDER,SELL,5800.0,6,6,5799.5,5799.5,5799.5,False,
49522,2025-12-15 11:23:24.862,ORD-B1828D5DBA,T038,ESZ25,PARTIAL_FILL,SELL,5800.25,13,10,5799.5,5799.5,5799.5,False,
49523,2025-12-15 11:23:25.316,ORD-056410B88D,T039,ESZ25,NEW_ORDER,BUY,5799.5,6,6,5799.5,5799.5,5799.5,False,
49524,2025-12-15 11:23:25.355,ORD-B554E40095,T028,ESZ25,CANCEL,BUY,5798.75,5,5,5799.5,5799.5,5799.5,False,
49525,2025-12-15 11:23:25.497,ORD-88EA2DB01B,T026,ESZ25,CANCEL,SELL,5799.75,14,14,5799.5,5799.5,5799.5,False,
49526,2025-12-15 11:23:25.514,ORD-3ADB0B1EF8,T044,ESZ25,NEW_ORDER,SELL,5799.5,9,9,5799.5,5799.5,5799.5,False,
49527,2025-12-15 11:23:25.639,ORD-6D5B4A6660,T010,ESZ25,NEW_ORDER,BUY,5798.75,3,3,5799.5,5799.5,5799.5,False,
49528,2025-12-15 11:23:25.669,ORD-582BAF0F1B,T041,ESZ25,NEW_ORDER,SELL,5799.5,8,8,5799.5,5799.5,5799.5,False,
49529,2025-12-15 11:23:25.792,ORD-3ADB0B1EF8,T044,ESZ25,FILL,SELL,5799.5,9,0,5799.5,5799.5,5799.5,False,
49530,2025-12-15 11:23:26.407,ORD-FE27043AEB,T010,ESZ25,NEW_ORDER,BUY,5798.75,15,15,5799.5,5799.5,5799.5,False,
49531,2025-12-15 11:23:26.567,ORD-E9A03E0AA8,T016,ESZ25,NEW_ORDER,SELL,5799.5,7,7,5799.5,5799.5,5799.5,False,
49532,2025-12-15 11:23:26.639,ORD-9D805EAA94,T045,ESZ25,NEW_ORDER,SELL,5799.5,9,9,5799.5,5799.5,5799.5,False,
49533,2025-12-15 11:23:26.651,ORD-71E79B814F,T015,ESZ25,NEW_ORDER,SELL,5799.5,15,15,5799.5,5799.5,5799.5,False,
49534,2025-12-15 11:23:26.687,ORD-B08B7E3A86,T014,ESZ25,CANCEL,BUY,5798.75,12,12,5799.5,5799.5,5799.5,False,
49535,2025-12-15 11:23:26.859,ORD-6D5B4A6660,T010,ESZ25,PARTIAL_FILL,BUY,5798.75,3,2,5799.5,5799.5,5799.5,False,
49536,2025-12-15 11:23:26.882,ORD-E9A03E0AA8,T016,ESZ25,FILL,SELL,5799.5,7,0,5799.5,5799.5,5799.5,False,
49537,2025-12-15 11:23:26.896,ORD-0A37B1EC88,T039,ESZ25,CANCEL,SELL,5800.0,2,2,5799.5,5799.5,5799.5,False,
49538,2025-12-15 11:23:27.126,ORD-C260749E4A,T010,ESZ25,PARTIAL_FILL,BUY,5799.5,2,1,5799.5,5799.5,5799.5,False,
49539,2025-12-15 11:23:27.209,ORD-BC41625FE5,T035,ESZ25,NEW_ORDER,SELL,5800.25,3,3,5799.5,5799.5,5799.5,False,
49540,2025-12-15 11:23:27.563,ORD-CD4351222A,T023,ESZ25,CANCEL,BUY,5799.5,12,6,5799.5,5799.5,5799.5,False,
49541,2025-12-15 11:23:27.594,ORD-B939DCAF94,T023,ESZ25,CANCEL,SELL,5799.75,4,2,5799.5,5799.5,5799.5,False,
49542,2025-12-15 11:23:27.698,ORD-9D805EAA94,T045,ESZ25,PARTIAL_FILL,SELL,5799.5,9,2,5799.5,5799.5,5799.5,False,
49543,2025-12-15 11:23:27.822,ORD-89605B82EF,T042,ESZ25,NEW_ORDER,SELL,5799.5,9,9,5799.5,5799.5,5799.5,False,
49544,2025-12-15 11:23:28.034,ORD-89605B82EF,T042,ESZ25,FILL,SELL,5799.5,9,0,5799.5,5799.5,5799.5,False,
49545,2025-12-15 11:23:28.038,ORD-F591733821,T001,ESZ25,NEW_ORDER,BUY,5799.0,8,8,5799.5,5799.5,5799.5,False,
49546,2025-12-15 11:23:28.162,ORD-8FC947439C,T038,ESZ25,NEW_ORDER,BUY,5799.0,6,6,5799.5,5799.5,5799.5,False,
49547,2025-12-15 11:23:28.187,ORD-2A051E0476,T041,ESZ25,NEW_ORDER,SELL,5799.5,10,10,5799.5,5799.5,5799.5,False,
49548,2025-12-15 11:23:28.305,ORD-2790367417,T013,ESZ25,CANCEL,SELL,5800.25,5,5,5799.5,5799.5,5799.5,False,
49549,2025-12-15 11:23:28.621,ORD-582BAF0F1B,T041,ESZ25,PARTIAL_FILL,SELL,5799.5,8,6,5799.5,5799.5,5799.5,False,
49550,2025-12-15 11:23:28.857,ORD-8FC947439C,T038,ESZ25,PARTIAL_FILL,BUY,5799.0,6,3,5799.5,5799.5,5799.5,False,
49551,2025-12-15 11:23:28.997,ORD-B0DC7BD15C,T042,ESZ25,NEW_ORDER,SELL,5799.75,11,11,5799.5,5799.5,5799.5,False,
49552,2025-12-15 11:23:29.125,ORD-9A99776073,T043,ESZ25,NEW_ORDER,SELL,5799.5,15,15,5799.5,5799.5,5799.5,False,
49553,2025-12-15 11:23:29.280,ORD-9A99776073,T043,ESZ25,FILL,SELL,5799.5,15,0,5799.5,5799.5,5799.5,False,
49554,2025-12-15 11:23:29.533,ORD-6E6955244F,T043,ESZ25,CANCEL,SELL,5799.75,8,4,5799.5,5799.5,5799.5,False,
49555,2025-12-15 11:23:29.726,ORD-7513599210,T041,ESZ25,NEW_ORDER,SELL,5799.5,8,8,5799.5,5799.5,5799.5,False,
49556,2025-12-15 11:23:29.808,ORD-7513599210,T041,ESZ25,FILL,SELL,5799.5,8,0,5799.5,5799.5,5799.5,False,
49557,2025-12-15 11:23:29.955,ORD-2177ADCB90,T022,ESZ25,CANCEL,BUY,5799.0,12,11,5799.5,5799.5,5799.5,False,
49558,2025-12-15 11:23:30.025,ORD-18DC787F9E,T038,ESZ25,NEW_ORDER,SELL,5799.75,10,10,5799.5,5799.5,5799.5,False,
49559,2025-12-15 11:23:30.037,ORD-4DD3A6D755,T029,ESZ25,NEW_ORDER,SELL,5799.5,4,4,5799.5,5799.5,5799.5,False,
49560,2025-12-15 11:23:30.065,ORD-C594D31C5C,T021,ESZ25,CANCEL,BUY,5798.75,15,13,5799.5,5799.5,5799.5,False,
49561,2025-12-15 11:23:30.285,ORD-A79E41BEC3,T026,ESZ25,NEW_ORDER,BUY,5799.5,1,1,5799.5,5799.5,5799.5,False,
49562,2025-12-15 11:23:30.359,ORD-7BC1C5F767,T028,ESZ25,NEW_ORDER,BUY,5798.75,11,11,5799.5,5799.5,5799.5,False,
49563,2025-12-15 11:23:30.452,ORD-5ACA109020,T014,ESZ25,NEW_ORDER,BUY,5799.5,5,5,5799.5,5799.5,5799.5,False,
49564,2025-12-15 11:23:30.481,ORD-1020BEC596,T016,ESZ25,NEW_ORDER,SELL,5799.5,10,10,5799.5,5799.5,5799.5,False,
49565,2025-12-15 11:23:30.572,ORD-3AE3160F5D,T006,ESZ25,NEW_ORDER,SELL,5799.75,5,5,5799.5,5799.5,5799.5,False,
49566,2025-12-15 11:23:30.642,ORD-1020BEC596,T016,ESZ25,FILL,SELL,5799.5,10,0,5799.5,5799.5,5799.5,False,
49567,2025-12-15 11:23:30.659,ORD-5ACA109020,T014,ESZ25,FILL,BUY,5799.5,5,0,5799.5,5799.5,5799.5,False,
49568,2025-12-15 11:23:30.994,ORD-A40199B539,T004,ESZ25,NEW_ORDER,BUY,5799.5,8,8,5799.5,5799.5,5799.5,False,
49569,2025-12-15 11:23:31.292,ORD-A79E41BEC3,T026,ESZ25,PARTIAL_FILL,BUY,5799.5,1,0,5799.5,5799.5,5799.5,False,
49570,2025-12-15 11:23:31.329,ORD-61AAAFC469,T035,ESZ25,NEW_ORDER,BUY,5798.75,4,4,5799.5,5799.5,5799.5,False,
49571,2025-12-15 11:23:31.589,ORD-6D5B4A6660,T010,ESZ25,CANCEL,BUY,5798.75,3,2,5799.5,5799.5,5799.5,False,
49572,2025-12-15 11:23:31.730,ORD-3CEC2CB4A6,T028,ESZ25,CANCEL,SELL,5800.0,8,6,5799.5,5799.5,5799.5,False,
49573,2025-12-15 11:23:31.855,ORD-18DC787F9E,T038,ESZ25,PARTIAL_FILL,SELL,5799.75,10,5,5799.5,5799.5,5799.5,False,
49574,2025-12-15 11:23:31.920,ORD-3F450A7443,T001,ESZ25,NEW_ORDER,SELL,5799.5,2,2,5799.5,5799.5,5799.5,False,
49575,2025-12-15 11:23:31.949,ORD-8B75034535,T025,ESZ25,CANCEL,SELL,5799.5,15,2,5799.5,5799.5,5799.5,False,
49576,2025-12-15 11:23:32.043,ORD-C44D7CCC0E,T028,ESZ25,CANCEL,SELL,5800.0,9,4,5799.5,5799.5,5799.5,False,
49577,2025-12-15 11:23:32.261,ORD-3AE3160F5D,T006,ESZ25,PARTIAL_FILL,SELL,5799.75,5,4,5799.5,5799.5,5799.5,False,
49578,2025-12-15 11:23:32.296,ORD-A40199B539,T004,ESZ25,PARTIAL_FILL,BUY,5799.5,8,4,5799.5,5799.5,5799.5,False,
49579,2025-12-15 11:23:32.366,ORD-45F24BA143,T029,ESZ25,CANCEL,SELL,5800.0,14,5,5799.5,5799.5,5799.5,False,
49580,2025-12-15 11:23:32.667,ORD-9FD0240B69,T017,ESZ25,NEW_ORDER,BUY,5799.5,10,10,5799.5,5799.5,5799.5,False,
49581,2025-12-15 11:23:32.906,ORD-0E8BB0C0E9,T009,ESZ25,CANCEL,SELL,5799.5,8,3,5799.5,5799.5,5799.5,False,
49582,2025-12-15 11:23:32.952,ORD-885D9BEAE4,T020,ESZ25,CANCEL,SELL,5800.25,15,9,5799.5,5799.5,5799.5,False,
49583,2025-12-15 11:23:32.974,ORD-3FD320DF31,T041,ESZ25,CANCEL,SELL,5800.25,7,7,5799.5,5799.5,5799.5,False,
49584,2025-12-15 11:23:32.979,ORD-3F450A7443,T001,ESZ25,PARTIAL_FILL,SELL,5799.5,2,1,5799.5,5799.5,5799.5,False,
49585,2025-12-15 11:23:33.053,ORD-1C8F549EB5,T006,ESZ25,NEW_ORDER,SELL,5800.25,1,1,5799.5,5799.5,5799.5,False,
49586,2025-12-15 11:23:33.215,ORD-DB69DD7542,T030,ESZ25,NEW_ORDER,SELL,5800.25,6,6,5799.5,5799.5,5799.5,False,
